PreferredLoginDevice,PreferredPaymentMode,PreferedOrderCat,MaritalStatus,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
1,3,2,0,3.0,10.0,3.0,4,3,6,19.0,2.0,2.0,1.0,177.38,1
1,3,2,0,1.0,18.58615703781287,3.3534607405467822,4,5,4,16.232696297266088,1.3534607405467824,2.3534607405467822,3.0,167.92027943671314,1
1,5,1,1,1.0,19.209264971984805,4.0,4,4,4,16.16613430172297,1.4584664245692578,2.0,2.6246007262922264,206.95116615252138,1
0,3,0,1,0.0,16.0,2.0379815632898532,3,4,9,16.77211062026088,3.8860553101304394,5.810092183550733,0.0,202.96200756671217,1
0,3,4,1,1.0,14.508279922745976,3.2541399613729878,4,3,2,17.25413996137299,1.254139961372988,2.0,2.491720077254024,155.13578260609242,1
0,3,4,1,1.0,22.901355041193654,3.549322479403174,4,3,2,12.549322479403173,1.5493224794031741,2.549322479403174,2.0986449588063483,151.69038755198184,1
0,3,2,1,18.17322315560752,8.057741051869174,2.057741051869174,3,2,5,15.942258948130826,0.057741051869173776,6.7112947406541315,2.8845178962616522,151.4383250547663,1
2,1,3,2,0.0,6.0,3.0,3,4,2,16.0,0.31924410703951445,1.0,4.0,132.02,1
1,3,2,0,1.0,18.13287169107525,3.466782077231188,4,5,4,15.666089613844061,1.466782077231188,2.466782077231188,3.0,168.1095260689761,1
1,4,0,1,0.034461259425,21.931077481149998,3.034461259425,3,5,3,19.79323244345,1.06892251885,1.06892251885,0.103383778275,185.66412288159748,1
0,5,2,1,13.969607726848096,6.969607726848095,3.0,3,3,5,14.908823180544285,1.0,1.9696077268480954,1.0,172.12803863424048,1
2,3,3,1,0.0,7.1017757138211195,2.0508878569105597,3,1,10,14.0,1.9491121430894405,2.0,1.898224286178881,147.76313550048783,1
2,3,4,1,1.0,24.025804832294394,3.0,4,2,3,14.0,1.4870975838528024,2.0,2.4870975838528024,148.81206438658353,1
0,1,4,1,1.1873448414118204,11.18734484141182,3.0936724207059103,4,1,10,23.81265515858818,2.0,2.0936724207059103,1.1873448414118204,147.96147018064002,1
0,4,0,1,0.7546212215985918,8.245378778401408,3.5092424431971834,2,3,2,11.754621221598592,2.2453787784014083,4.509242443197183,7.754621221598592,200.38998557014133,1
2,0,3,0,0.0,9.475793300317187,2.0,4,2,4,13.0,2.0,2.0,2.0,134.52685584697568,1
0,4,4,1,1.0,18.09265756513186,3.69755252171062,4,5,3,19.30244747828938,2.0,2.0,1.0,144.59505262775681,1
0,3,3,0,0.5085818224714432,19.0,3.0171636449428867,4,5,3,18.017163644942887,1.0171636449428865,1.5085818224714433,1.4914181775285567,143.85574546741435,1
1,3,2,1,1.0,9.04488829081093,3.5224441454054647,4,2,11,15.0,2.4775558545945353,3.0,1.955111709189071,171.77286729464853,1
1,3,2,2,1.0,17.0,3.0,4,5,3,16.0,1.0,2.0,9.0,167.13,1
0,3,0,1,14.882447427310654,11.352657718068041,2.4412237136553268,4,1,2,15.441223713655326,0.0,1.0,5.647342281931959,204.37771393731788,1
2,3,4,2,1.0,15.605755303139057,3.0,4,2,3,13.605755303139057,1.0,2.0,1.0,136.5196404543497,1
1,4,4,0,1.0,9.0,3.0,4,5,9,21.0,2.0,2.0,8.0,152.07,1
1,2,4,2,1.0,8.275463825802818,3.0,5,3,3,13.275463825802818,1.3622680870985913,2.0,3.0,145.91094851322816,1
1,5,3,1,2.919984757460356,29.097134147120205,3.0,4,4,3,14.0,0.7257164632199491,1.725716463219949,0.7257164632199491,145.29115015178684,1
0,5,2,1,1.0,22.42218977270307,3.1055474431757677,3,2,9,14.894452556824232,1.0,2.0,1.4221897727030712,173.8360729829261,1
0,2,2,2,0.4559792757599369,11.63206217272019,3.455979275759937,4,3,2,23.544020724240063,1.0,1.4559792757599368,5.544020724240063,158.58777781841312,1
2,3,3,2,1.0,16.443455836381904,3.0,4,1,3,13.113088327236191,1.0,2.0,1.4434558363819041,135.49071179780503,1
0,4,4,0,1.0,10.79576602929044,3.0,4,2,2,12.79576602929044,1.0,2.0,1.0,153.5220423397071,1
0,1,2,0,13.0,14.0,2.0,3,3,4,14.0,0.5914067594224881,1.0,3.0,167.96,1
1,3,2,1,18.41976802697883,10.160463946042338,3.0,4,1,5,16.806589342326276,3.160463946042338,8.0,4.7736426306948925,176.17643065969455,1
1,1,2,1,2.0470332324434146,13.429450151334878,3.4764833837782927,4,1,4,14.047033232443415,1.4764833837782927,2.0,1.0,144.9928002415235,1
2,1,4,1,1.0,24.0,3.0,5,1,7,13.0,1.996122949639441,2.0,4.0,148.67,1
0,5,0,2,2.8810568622654387,31.11894313773456,2.0594715688672807,4,4,3,12.237886275469123,1.0594715688672807,1.0594715688672807,0.11894313773456155,191.00066100024463,1
0,5,0,2,2.9936643028385967,31.006335697161404,2.0031678485807016,4,4,3,12.012671394322807,0.006335697161403475,1.0031678485807016,0.006335697161403475,190.9432312055523,1
1,3,2,0,1.0,18.560793246238497,3.3598016884403763,4,5,4,16.20099155779812,1.3598016884403763,2.3598016884403763,3.0,167.93086881969543,1
2,6,2,1,0.0,21.0,2.0,3,3,8,14.0,0.0,1.0,0.0,148.34,1
1,6,4,1,1.0,25.0,3.2403823886994836,2,4,2,18.480764777398967,2.0,2.0,1.0,153.92779431772036,1
0,3,3,2,0.6237981600085609,33.128605519974315,3.0,3,4,1,11.623798160008562,0.0,1.0,3.6881009199957195,136.1155710900182,1
0,4,0,0,0.2560475651049543,33.768142695314864,2.2560475651049545,3,2,2,22.256047565104954,1.768142695314863,1.768142695314863,9.0,174.77433986418774,1
2,4,3,2,0.0,7.938419900679104,3.0,3,3,2,11.092370148981344,0.0,1.0,0.0615800993208957,134.9254356216681,1
1,4,0,2,11.80073129673412,7.0,4.0,4,2,10,13.943066084781178,1.0,2.0,1.142334788047057,178.9842177805696,1
2,4,2,0,0.0,26.0,3.0,5,3,4,11.0,0.7792545115472183,2.0,2.0,145.59,1
2,4,4,2,4.0,15.468059525178612,3.2659702374106936,4,5,5,15.0,1.7340297625893064,2.0,1.7979107122320812,145.57363595136783,1
0,3,3,2,0.7625963946941753,35.28778918408253,3.525192789388351,4,3,2,13.42442163183495,2.2374036053058246,3.1870180265291235,5.474807210611649,159.39591001519233,1
2,5,4,0,1.1414852039855414,13.0,4.0,4,5,6,22.92925739800723,1.0707426019927708,2.070742601992771,3.0,145.96415801259607,1
1,3,2,0,0.030549457093379973,11.96945054290662,3.0,4,2,4,17.93890108581324,0.18329674256027984,6.96945054290662,7.0,161.72580439684774,1
0,3,3,1,12.383854984658978,14.0,3.7440966768940154,4,3,3,12.383854984658978,5.255903323105985,7.872048338447008,7.872048338447008,151.2761834442766,1
0,4,2,0,10.8910952766408,33.9455476383204,4.0,4,5,4,17.8366429149612,1.0,2.0,2.4183214574805993,167.8505445236168,1
1,5,2,1,1.0,22.367455890034172,3.3674558900341722,4,3,8,15.367455890034172,1.3674558900341722,2.0,1.7349117800683442,175.14053386116746,1
1,3,4,0,1.0,15.644470277121034,4.0,5,4,4,12.644470277121034,2.0,2.6444702771210338,3.0,167.53877283896745,1
0,4,2,2,11.0,34.0,4.0,2,3,6,13.0,1.8197978049847277,2.0,4.0,188.97,1
0,4,1,1,0.0,21.333851255113775,2.3334073221591103,3,3,4,11.333407322159111,1.6665926778408895,1.6665926778408895,1.333185355681779,198.43997780335226,1
0,3,4,2,1.0,16.733051189859992,3.0,5,3,2,21.533897620280012,1.7330511898599934,2.733051189859993,3.0,150.4384756171744,1
2,3,4,2,1.0,15.528578109722197,3.0,4,2,3,13.528578109722197,1.0,2.0,1.0,136.65855940250006,1
1,4,0,2,10.553758100137435,7.0,4.0,4,2,10,13.586788028610695,1.0,2.0,2.0330299284732614,180.0744286324513,1
2,4,4,1,1.0,29.018907934459733,3.0,4,3,6,12.0283619016896,1.0,2.0,2.018907934459733,146.31016787408095,1
1,3,1,1,0.7993489825962388,31.40130203480752,2.7993489825962388,4,3,2,23.59869796519248,2.5986979651924775,8.993489825962389,10.598697965192478,172.07351549398032,1
0,6,2,0,0.005351358440002119,16.989297283119996,2.0107027168800045,2,2,8,12.0,1.0053513584400022,1.0053513584400022,2.0053513584400022,147.0685551332212,1
0,3,2,1,14.0,8.628685079979418,3.910187845717226,4,3,8,13.179624308565549,1.910187845717226,2.0,2.179624308565548,192.3410722649123,1
1,4,4,1,1.0,13.006952643714442,3.9976824520951864,2,5,3,21.99536490419037,1.0023175479048139,2.0,1.0,141.01438016554008,1
2,3,4,1,1.0,24.955838063822167,3.044161936177831,4,1,3,14.0,1.0,2.0,1.9558380638221688,148.81095013424166,1
0,3,4,0,1.0,14.974652785789715,4.0,5,2,2,18.34178240473676,1.0,2.0,1.0,157.30096529011615,1
1,3,3,1,1.0,8.734187338643132,3.367093669321566,4,1,11,15.0,2.632906330678434,3.0,2.2658126613568683,172.0991032944247,1
0,3,4,1,18.65485229556075,9.345147704439249,3.8619409182243007,4,4,6,14.06902954088785,1.8619409182243007,1.9309704591121504,4.861940918224301,315.50733105744166,1
2,3,4,1,0.00566581452956727,7.011331629059135,2.0113316290591348,3,1,9,14.011331629059134,1.9943341854704326,2.0,1.9943341854704326,147.85883834537677,1
2,3,4,0,2.8741820569175895,13.25163588616482,4.0,4,5,8,21.937091028458795,2.0,2.937091028458795,2.8741820569175895,149.04,1
2,4,4,2,0.8219266359399297,8.465779907819789,3.8219266359399295,4,3,2,13.17807336406007,1.0,1.8219266359399295,1.1780733640600705,138.6397404165821,1
1,4,4,0,15.763267315443876,12.71735145974872,3.0,3,3,10,13.954084144304844,1.0,3.190816828860969,7.0459158556951555,149.61381633657723,1
1,4,0,0,0.80903007148616,21.884424275501978,3.0,3,2,2,12.768848551003954,0.0,1.0,0.5778786224901147,181.39849642416863,1
0,3,0,1,0.0,13.600274182176836,2.7000342727721045,3,3,7,11.299965727227896,0.2999657272278956,1.2999657272278955,0.5999314544557912,200.05704832460864,1
1,5,4,2,1.0,12.0,3.0,4,3,3,14.0,1.8955958702519187,2.0,1.0,153.51,1
1,5,4,2,5.0,27.0,4.0,4,4,3,23.0,1.0,2.0,3.0,156.4,1
2,3,4,0,0.7231494864646295,13.55370102707074,3.446298972929259,2,5,4,22.0,1.7231494864646295,1.7231494864646295,1.8305515406061117,141.28408200840002,1
2,6,4,1,1.0,20.0,3.0,5,5,6,16.0,2.280334460791521,3.0,1.0,148.35,1
0,3,4,2,1.0,7.0,3.0,4,4,3,12.0,2.0,2.687406364136238,3.0,147.6198801460944,1
1,4,4,0,1.0,16.0,4.0,5,5,5,13.0,2.0244984482676522,3.0,3.0,169.0,1
1,6,4,1,1.0,25.0,3.306137340879593,2,4,2,18.612274681759185,2.0,2.0,1.0,153.75485879348668,1
0,3,2,2,0.0,34.45086966372283,2.5491303362771727,4,4,3,20.901739327445654,1.352608991168482,1.9017393274456547,5.254348318614136,143.84994804673914,1
0,4,2,1,0.36791017049375774,33.103730511481274,2.367910170493758,3,5,6,16.471640681975032,0.36791017049375774,1.0,0.6320898295062423,166.87538066078645,1
1,3,0,0,20.0,29.0,3.0,3,1,2,12.0,8.691837342152358,15.0,6.0,203.12,1
0,6,0,1,0.0,29.0,2.0,3,5,10,15.0,1.0,1.0,2.0,199.5,1
0,5,2,1,0.0,32.0,3.0,3,1,2,11.0,0.0,1.0,8.0,156.17,1
1,3,2,1,0.10094119997752149,6.4037647999100855,2.2018823999550428,4,4,7,14.899058800022479,0.20188239995504298,1.1009411999775214,0.30282359993256447,167.14407995204584,1
2,2,3,1,0.8689442522791451,15.868944252279146,3.0,4,1,2,14.393167243162566,0.8689442522791451,1.868944252279145,0.8689442522791451,135.55706240689875,1
2,3,4,1,1.0,23.0,3.0,4,4,4,14.0,2.0,2.0,3.0,148.73,1
1,4,0,2,14.661205071941966,10.548273429255955,3.112931642686011,3,3,10,18.435341786569943,4.548273429255955,6.435341786569944,6.322410143883932,183.82193621882405,1
1,5,0,1,0.15792556260142077,21.68414887479716,3.1579255626014207,3,3,3,13.15792556260142,1.1579255626014207,1.3158511252028415,0.4737766878042624,182.35698791110474,1
0,5,2,1,0.0,32.0,3.0,3,1,2,11.0,0.0,1.0,8.0,156.17,1
1,3,2,1,1.0,31.608700579023882,3.4782598841952233,4,1,3,17.56522034741433,4.0,7.521740115804777,8.0,184.8804311761545,1
0,5,4,2,1.0,12.0,4.0,4,4,3,15.0,2.0,2.0,1.0,143.78,1
2,1,3,1,0.0,10.86966983073488,2.0,3,1,2,14.420220112843413,4.0,5.579779887156587,6.289889943578293,135.8895873986044,1
0,4,2,1,0.0,15.0,3.0,3,5,5,17.0,0.0,1.0,7.0,153.46,1
1,3,2,1,0.0,31.94443764416932,2.2111124711661363,3,1,2,17.36666258650159,3.0,6.788887528833864,7.0,158.90267164446806,1
0,3,4,2,1.0,16.136599233143,3.0,5,4,2,22.726801533714003,2.136599233142998,2.136599233142998,3.0,148.62526166875472,1
1,3,2,1,1.2039180726591365,28.802612048439425,3.4013060242197124,3,3,2,14.598693975780288,3.3947759031211513,4.394775903121151,5.796081927340864,162.69293855449433,1
1,4,4,1,19.70748490892926,27.78233399822184,3.707484908929258,3,1,5,17.29251509107074,1.0,2.585030182141484,1.5850301821414836,150.5072812870723,1
1,3,4,2,1.0,18.0,4.0,5,5,3,16.0,1.8476704105354647,2.0,1.0,151.0,1
1,3,4,2,3.2014959624533876,15.733831987484463,3.2661680125155375,4,4,4,14.467663974968925,1.7338319874844625,2.0,1.0,144.87656846573228,1
1,3,4,2,1.0,18.022026921223816,3.977973078776183,4,4,3,16.0,1.0,2.0,1.0,151.02555122861963,1
2,3,3,2,1.0,16.583257492456116,3.0,4,2,3,12.833485015087769,1.0,2.0,1.5832574924561156,135.3900546054316,1
2,3,3,2,1.0,16.842230746343947,3.0,4,2,3,12.315538507312104,1.0,2.0,1.8422307463439478,135.20359386263237,1
2,3,4,2,1.0,25.0,3.0,5,1,3,14.0,1.0,2.0,2.0,148.89,1
1,3,0,0,8.219273961923875,20.46508226653287,3.5614520761522486,3,1,3,11.780726038076125,1.6578218857716271,2.4385479238477514,5.342178114228373,203.9423734654508,1
1,5,0,1,0.03366917821387272,22.033669178213874,3.0336691782138727,3,3,3,13.101007534641617,1.0336691782138727,1.0336691782138727,0.10100753464161816,181.49653486941926,1
1,1,4,2,1.0,10.0,3.0,4,5,7,12.0,1.2146280732588028,2.0,5.0,151.57,1
2,2,3,2,0.0,6.0,3.0,3,3,1,15.167757143857816,0.4161214280710923,1.0,3.1677571438578154,134.21712114021537,1
0,3,0,1,0.0,16.72116571390061,2.7596114286997966,3,3,6,11.0,0.7596114286997965,1.2403885713002034,0.48077714260040705,200.0136461716776,1
2,4,4,1,1.0,30.624314294924453,3.0,4,3,6,14.436471442386678,1.0,2.0,3.624314294924452,145.47535656663928,1
0,5,2,2,1.0,23.840625639935944,4.0,3,4,7,15.439582906709372,2.0,2.0,3.560417093290628,178.18395829067094,1
0,3,4,1,1.0,22.133066531648115,3.866933468351884,4,3,3,13.133066531648117,2.0,2.866933468351884,3.0,150.78463231999396,1
1,5,2,2,0.5460531518916429,12.815787392433428,3.0,4,2,3,14.815787392433428,2.7302657594582147,4.822372063241501,4.092106303783286,182.8078952779673,1
1,5,2,2,0.0,10.0,2.0,4,1,2,12.0,4.535704025072221,7.0,4.0,158.28,1
2,3,2,1,0.0,7.663972044105287,2.5546573480350956,3,2,10,14.0,1.4453426519649044,2.0,0.8906853039298088,146.7052195691263,1
0,1,4,0,1.0,7.0,4.0,4,3,4,16.362909162919095,1.637090837080905,2.0,3.72581832583819,155.15332384735297,1
1,4,0,1,1.0,31.89488615864719,3.0,4,3,3,18.263493856956174,1.5262784603382027,3.0525569206764054,10.526278460338203,199.79537626517524,1
1,4,1,1,0.5368272832486582,16.0,3.0736545664973165,4,5,5,17.53682728324866,0.5368272832486582,3.852690867005367,2.147309132994633,205.3039380439794,1
0,4,0,1,12.826732791120753,14.23465344177585,2.0,4,1,3,14.061386232896602,0.0,1.703960325327548,3.0,205.2000199325618,1
1,4,2,2,0.30319405946104605,21.09041782161686,3.0,2,4,5,15.303194059461045,1.0,1.303194059461046,1.696805940538954,152.91255041578208,1
1,5,4,2,1.0,12.579940237887218,3.0,4,3,3,14.0,1.0,2.0,1.0,153.011251395417,1
2,5,4,2,1.0,28.436711069046186,3.0,4,3,3,16.62026641427711,1.0,2.0,1.0,144.26226863205403,1
0,4,4,1,1.0,11.76009261395222,3.0,4,2,2,13.76009261395222,1.0,2.0,1.0,153.51239907386048,1
1,6,4,2,1.0,7.0,4.0,4,1,3,14.0,6.083208309297665,8.0,9.0,151.86,1
0,3,0,1,0.0,16.0,3.0,3,3,7,11.0,0.27934485471688675,1.0,0.0,200.48,1
1,5,4,0,1.0,25.598554369086806,3.4014456309131935,4,3,3,19.401445630913194,1.4014456309131935,2.0,1.0,150.25404776655694,1
0,4,2,1,1.158624144526378,33.475872433579134,3.158624144526378,4,5,7,16.634496578105512,2.0,2.0,1.841375855473622,191.92351644675892,1
2,5,4,1,0.8819921697216359,13.236015660556728,3.7639843394432715,3,5,6,22.881992169721634,1.8819921697216357,1.8819921697216357,3.1180078302783643,145.2898307930617,1
1,4,4,2,20.0,31.0,4.0,4,1,3,17.0,1.0,2.0,1.0,150.87,1
0,1,4,2,1.0,9.72172155271718,3.0,4,5,7,12.0,2.0,2.0,3.886886210868717,151.3028526906085,1
0,5,2,1,13.728452952588757,6.728452952588758,3.0,3,3,5,14.185358857766273,1.7284529525887575,1.7284529525887575,1.0,170.9222647629438,1
2,4,4,1,1.0,9.0,4.0,4,5,3,13.0,2.0,2.0,1.0,145.74,1
0,6,2,0,1.0,21.589006990190306,3.0,3,3,9,14.794503495095153,1.1027482524524235,2.0,1.2054965049048467,173.20950971938544,1
1,3,4,1,1.0,14.432881425817405,3.810960475272468,4,4,2,18.0,1.0,2.0,1.3780790494550634,149.0253694859346,1
1,3,4,0,1.0,10.0,4.0,4,5,7,14.0,2.0,2.0,3.0,165.31,1
0,3,4,2,1.0,9.0,3.0,5,2,9,14.145116156552051,1.0,2.0,1.0,152.21168673022552,1
2,4,4,2,1.0,31.0,3.0,5,3,7,15.0,1.0,2.0,4.0,145.28,1
1,3,3,1,1.0,9.104273274073828,3.0,4,3,7,18.208546548147655,1.1042732740738272,2.8957267259261728,2.1042732740738272,168.59998339170423,1
1,4,0,1,2.9171343753086827,21.583266517813044,3.0,3,2,2,12.166533035626092,0.0,1.0,2.083667410934773,180.8473777275979,1
1,3,4,2,1.0,12.533032000036389,3.0,4,4,3,12.933935999927222,1.4669679999636107,2.0,2.599096000109168,154.09100488003966,1
0,1,4,1,1.0,7.0,4.0,4,3,3,16.659629253694238,2.0,2.0,4.319258507388475,156.02271371332412,1
1,4,4,2,1.0,32.0,3.0,4,1,3,25.0,1.0595514942638276,2.0,2.0,152.95,1
1,3,4,1,1.0,14.165430923048707,3.9172845384756467,4,1,2,22.082715461524355,1.9172845384756465,2.0,3.0,147.7880491123012,1
1,3,2,0,16.207337883817573,14.58532423236485,3.0,4,3,4,16.06911262793919,7.585324232364851,8.0,7.723549488243234,174.5613566551868,1
0,1,4,1,1.0,10.653429319862036,3.1732853400689818,4,2,7,16.480143979793056,2.1732853400689818,2.1732853400689818,3.0,163.64194921508135,1
0,3,4,0,1.0,22.0,4.0,4,3,3,13.0,2.870070075464299,3.0,3.0,151.1,1
1,4,4,1,1.0,18.17507821162373,3.0,5,4,6,24.435015642324746,1.4350156423247464,2.0,3.564984357675254,160.53165255821114,1
2,3,4,1,1.0,28.40035605475274,3.0,4,3,3,20.59964394524726,1.8665479817490869,2.0,1.0,148.8113701256578,1
0,2,4,1,1.0,8.428190836392845,3.5718091636071536,4,2,6,15.571809163607155,1.5718091636071536,2.0,2.1436183272143072,153.55904336287287,1
2,3,4,0,2.8143996431212446,13.37120071375751,4.0,4,5,8,21.90719982156062,2.0,2.9071998215606225,2.8143996431212446,149.04,1
0,4,4,1,5.0,12.0,4.0,5,5,8,18.0,1.0570161831839575,2.0,1.0,146.07,1
1,4,4,0,20.0,21.0,4.0,4,4,11,19.0,2.8447690443686118,5.0,4.0,174.63,1
2,3,2,1,0.0,8.245372677187353,2.6226863385936765,3,2,10,14.0,1.3773136614063235,2.0,0.7546273228126472,146.56235868895328,1
1,4,0,0,9.19103653809253,16.063678846030843,2.936321153969157,3,3,5,20.80896346190747,0.9363211539691568,1.3820730761850593,7.0,173.35650807650487,1
2,4,4,2,1.0,15.0,3.0,5,4,3,13.0,1.0,2.0,1.0,137.61,1
0,4,1,1,0.0,19.812158769437186,2.116022681348169,3,3,4,11.11602268134817,0.11602268134816929,1.8839773186518307,1.7679546373036614,198.50519319559555,1
1,1,2,1,0.042291749222681196,14.084583498445362,2.0422917492226813,4,4,6,16.95770825077732,1.0845834984453624,1.0845834984453624,2.0422917492226813,153.22447493065295,1
1,4,4,0,1.0,16.0,4.0,5,5,5,13.0,2.4353709490027367,3.0,3.0,169.0,1
1,3,2,1,0.0,32.65085482719212,2.0698290345615753,3,1,2,17.790512896315274,0.3491451728078774,6.930170965438425,7.0,158.38557426649535,1
0,4,4,1,5.467253892782544,27.623005190376727,3.8442487024058183,4,3,3,23.0,1.0,2.0,2.6884974048116366,156.43270777249478,1
2,4,2,2,0.0,15.0,2.0,4,5,8,23.0,0.0,1.0,3.0,134.07,1
0,4,2,1,0.0,19.0,2.8608841511089125,3,4,6,12.721768302217825,1.721768302217825,1.8608841511089125,1.721768302217825,160.8266625175919,1
0,3,4,2,1.0,16.0,3.0,4,5,4,12.0,1.0,2.0,1.0,156.72,1
2,3,4,0,0.8755112265526162,13.248977546894768,3.7510224531052323,2,5,3,22.0,1.8755112265526162,1.8755112265526162,1.3734663203421515,141.13324388571291,1
1,4,2,2,3.451578290029299,6.548421709970701,3.1828072366569007,3,2,8,11.1828072366569,1.0,1.1828072366569005,4.268771053372398,159.91537542106747,1
0,4,2,1,1.0,16.0,4.0,4,5,6,18.0,1.0,2.0,8.0,178.46,1
1,3,0,0,0.0,10.0,2.0,5,1,2,11.0,6.129600651195442,9.0,8.0,204.0,1
1,2,3,2,1.3522164628288222,30.943350611513534,3.0,3,4,1,12.352216462828823,0.3238917685855889,1.0,3.3238917685855887,137.66345998351125,1
0,4,4,0,1.0,9.05601769463679,3.0,4,4,2,12.0,1.9439823053632095,2.0,2.887964610726419,155.30468673408282,1
0,3,4,2,1.0,7.731031968404614,3.0,4,4,3,12.0,2.731031968404614,2.731031968404614,3.0,147.6757209195579,1
2,4,4,1,1.9508132157001474,13.0,4.0,4,5,7,22.524593392149928,1.4754066078500738,2.475406607850074,3.0,147.30359587198373,1
0,2,4,1,0.0,9.268679479422408,3.0,3,2,6,14.903019219133613,0.0,1.3656602602887957,2.0,138.31106435230328,1
0,1,4,1,1.0,7.000533751784369,4.0,4,3,3,16.99946624821563,2.0,2.0,4.998932496431261,157.0184361072718,1
1,3,4,1,1.0,31.580767740009712,3.0,4,2,3,24.580767740009712,2.0,2.0,1.895191935002428,152.51190228831015,1
0,6,2,0,0.0,18.994283198022835,2.0,2,3,8,12.997141599011417,0.5014292004942908,1.0,1.0028584009885817,147.70318491537225,1
1,0,3,2,0.38512011990250006,31.0,2.3851201199025,3,4,4,19.229759760195,1.3851201199025,2.0,1.6148798800975,128.05183513235394,1
2,3,2,1,0.13417983477764484,26.134179834777644,3.134179834777645,4,3,3,11.134179834777644,0.13417983477764484,2.0,2.4025395043329345,145.7094200529521,1
2,4,4,0,1.0,13.0,4.0,2,5,3,22.0,1.524032268988344,2.0,1.0,141.01,1
1,3,3,1,1.110977524585148,7.221955049170296,2.889022475414852,4,3,7,19.778044950829702,1.0,1.889022475414852,2.6670674262445555,152.9311939347572,1
0,6,2,0,1.0,18.0,3.0,2,3,10,13.0,2.0,2.0,3.0,172.07,1
0,4,2,2,0.6876581452083608,31.54156123652776,2.45843876347224,4,5,5,14.77078061826388,1.0,1.22921938173612,1.6876581452083608,166.29067940533054,1
1,5,4,1,1.0,25.997118748334387,3.0028812516656145,4,3,3,19.002881251665613,1.0028812516656145,2.0,1.0,149.13806750466372,1
1,3,2,2,0.14104331457937047,7.282086629158741,2.1410433145793704,4,3,7,15.423129943738111,0.14104331457937047,1.282086629158741,0.28208662915874094,167.55733367243167,1
0,3,4,0,1.0,15.62795399998867,3.8139769999943343,4,3,2,17.813976999994335,1.0,2.0,1.3720460000113313,157.94616453997156,1
1,3,4,2,1.0,15.0,4.0,5,3,3,12.0,2.0,2.0,3.0,164.89,1
0,4,0,1,0.0,27.24739250206235,2.58420249931255,3,3,6,13.24739250206235,1.0,1.0,0.8315950013749003,198.7639048508662,1
0,4,2,1,13.719653816610531,8.962423283726288,2.7196538166105304,3,3,4,14.719653816610531,1.7196538166105304,1.7196538166105304,1.5606923667789392,171.0689044877575,1
1,4,0,1,14.886515155642774,31.48464645914297,2.6288383852142583,3,5,6,13.0,2.0,2.0,1.2576767704285163,205.9869161560301,1
